sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_NDC_3,strategy_PFLO_PEMEX_CFE_2050,strategy_PFLO_PEMEX_CFE_2060,strategy_PFLO_PEMEX_CFE_NDC,strategy_PFLO_RENEWABLES_2050,strategy_PFLO_RENEWABLES_2060,strategy_PFLO_RENEWABLES_NDC,year
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.27272454545454544,0.27272454545454544,0.0,0.27272454545454544,0.0,0.0,0.27272454545454544,2036
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.30302727272727276,0.30302727272727276,0.0,0.30302727272727276,0.0,0.0,0.30302727272727276,2037
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.33333,0.33333,0.0,0.33333,0.0,0.0,0.33333,2038
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.3636327272727273,0.3636327272727273,0.0,0.3636327272727273,0.0,0.0,0.3636327272727273,2039
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.39393545454545453,0.39393545454545453,0.0,0.39393545454545453,0.0,0.0,0.39393545454545453,2040
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.42423818181818185,0.42423818181818185,0.0,0.42423818181818185,0.0,0.0,0.42423818181818185,2041
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.4545409090909091,0.4545409090909091,0.0,0.4545409090909091,0.0,0.0,0.4545409090909091,2042
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.4848436363636364,0.4848436363636364,0.0,0.4848436363636364,0.0,0.0,0.4848436363636364,2043
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.5151463636363637,0.5151463636363637,0.0,0.5151463636363637,0.0,0.0,0.5151463636363637,2044
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.5454490909090909,0.5454490909090909,0.0,0.5454490909090909,0.0,0.0,0.5454490909090909,2045
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.5757518181818182,0.5757518181818182,0.0,0.5757518181818182,0.0,0.0,0.5757518181818182,2046
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.6060545454545455,0.6060545454545455,0.0,0.6060545454545455,0.0,0.0,0.6060545454545455,2047
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.6363572727272727,0.6363572727272727,0.0,0.6363572727272727,0.0,0.0,0.6363572727272727,2048
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.66666,0.66666,0.0,0.66666,0.0,0.0,0.66666,2049
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.6969627272727273,0.6969627272727273,0.0,0.6969627272727273,0.0,0.0,0.6969627272727273,2050
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.7272654545454545,0.7272654545454545,0.0,0.7272654545454545,0.0,0.0,0.7272654545454545,2051
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.7575681818181819,0.7575681818181819,0.0,0.7575681818181819,0.0,0.0,0.7575681818181819,2052
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.7878709090909091,0.7878709090909091,0.0,0.7878709090909091,0.0,0.0,0.7878709090909091,2053
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.8181736363636365,0.8181736363636365,0.0,0.8181736363636365,0.0,0.0,0.8181736363636365,2054
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.8484763636363637,0.8484763636363637,0.0,0.8484763636363637,0.0,0.0,0.8484763636363637,2055
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.8787790909090909,0.8787790909090909,0.0,0.8787790909090909,0.0,0.0,0.8787790909090909,2056
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.9090818181818182,0.9090818181818182,0.0,0.9090818181818182,0.0,0.0,0.9090818181818182,2057
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.9393845454545455,0.9393845454545455,0.0,0.9393845454545455,0.0,0.0,0.9393845454545455,2058
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.9696872727272728,0.9696872727272728,0.0,0.9696872727272728,0.0,0.0,0.9696872727272728,2059
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),0.0,0.99999,0.99999,0.0,0.99999,0.0,0.0,0.99999,2060
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0060606060606060615,0.0060606060606060615,0.0060606060606060615,0.0060606060606060615,0.0060606060606060615,0.0060606060606060615,0.0060606060606060615,2028
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.012121212121212123,0.012121212121212123,0.012121212121212123,0.012121212121212123,0.012121212121212123,0.012121212121212123,0.012121212121212123,2029
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,0.018181818181818184,2030
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.024242424242424246,0.024242424242424246,2031
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,2032
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.03636363636363637,0.03636363636363637,0.03636363636363637,0.03636363636363637,0.03636363636363637,0.03636363636363637,0.03636363636363637,2033
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.04242424242424243,0.04242424242424243,2034
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.04848484848484849,0.04848484848484849,2035
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,2036
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.06060606060606061,2037
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,2038
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.07272727272727274,0.07272727272727274,2039
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.0787878787878788,0.0787878787878788,0.0787878787878788,0.0787878787878788,0.0787878787878788,0.0787878787878788,0.0787878787878788,2040
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.08484848484848485,0.08484848484848485,0.08484848484848485,0.08484848484848485,0.08484848484848485,0.08484848484848485,0.08484848484848485,2041
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,2042
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.09696969696969698,0.09696969696969698,2043
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.10303030303030303,0.10303030303030303,0.10303030303030303,0.10303030303030303,0.10303030303030303,0.10303030303030303,0.10303030303030303,2044
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,0.10909090909090909,2045
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.11515151515151517,0.11515151515151517,0.11515151515151517,0.11515151515151517,0.11515151515151517,0.11515151515151517,0.11515151515151517,2046
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.12121212121212122,2047
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.1272727272727273,0.1272727272727273,0.1272727272727273,0.1272727272727273,0.1272727272727273,0.1272727272727273,0.1272727272727273,2048
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,2049
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.1393939393939394,0.1393939393939394,0.1393939393939394,0.1393939393939394,0.1393939393939394,0.1393939393939394,0.1393939393939394,2050
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.14545454545454548,0.14545454545454548,2051
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,2052
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.1575757575757576,0.1575757575757576,0.1575757575757576,0.1575757575757576,0.1575757575757576,0.1575757575757576,0.1575757575757576,2053
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.16363636363636366,0.16363636363636366,0.16363636363636366,0.16363636363636366,0.16363636363636366,0.16363636363636366,0.16363636363636366,2054
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.1696969696969697,0.1696969696969697,2055
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.17575757575757578,0.17575757575757578,0.17575757575757578,0.17575757575757578,0.17575757575757578,0.17575757575757578,0.17575757575757578,2056
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,2057
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.1878787878787879,0.1878787878787879,0.1878787878787879,0.1878787878787879,0.1878787878787879,0.1878787878787879,0.1878787878787879,2058
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.19393939393939397,0.19393939393939397,2059
AFOLU,LNDU,TFR:LNDU:INC_REFORESTATION,LNDU: Increase Reforestation,"Increases probability of input land use classes being converted to secondary forests. This transformation can be defined for specific land use classes--e.g., converting only shrublands and croplands to ",Target fractional increase in forest area,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2060
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,0.0,0.0,0.015151515151515152,2028
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,2029
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,0.0,0.0,0.045454545454545456,2030
Energy,SCOE,TFR:SCOE:INC_EFFICIENCY_APPLIANCE,SCOE: Increase appliance efficiency,Missing,Fractional increase in the efficiency of electrical appliances in buildings (residential and commercial/municipal).,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,2031
