sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC_3,year
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.07500000000000001,2040
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.08125,2041
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.08750000000000001,2042
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.09375,2043
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.1,2044
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.10625000000000001,2045
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.1125,2046
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.11875000000000001,2047
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.125,2048
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.13125,2049
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.1375,2050
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.14375000000000002,2051
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.15000000000000002,2052
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.15625,2053
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.1625,2054
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.16875,2055
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.17500000000000002,2056
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.18125000000000002,2057
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.1875,2058
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.19375,2059
Energy,TRNS,TFR:TRNS:SHIFT_MODE_FREIGHT,TRNS: Mode shift freight,Missing,Fraction of freight demand shifted from aviation and road transport to rail. Additional mode shifts can be explored through a dictionary.,13,0.0,0.2,2060
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2015
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2016
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2017
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2018
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2019
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2020
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2021
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2022
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2023
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2024
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2025
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2026
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2027
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0,2028
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.009375,2029
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.01875,2030
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.028124999999999997,2031
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.0375,2032
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.046875,2033
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.056249999999999994,2034
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.065625,2035
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.075,2036
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.08437499999999999,2037
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.09375,2038
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.103125,2039
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.11249999999999999,2040
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.121875,2041
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.13125,2042
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.140625,2043
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.15,2044
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.159375,2045
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.16874999999999998,2046
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.178125,2047
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.1875,2048
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.196875,2049
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.20625,2050
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.21562499999999998,2051
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.22499999999999998,2052
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.234375,2053
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.24375,2054
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.253125,2055
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.2625,2056
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.271875,2057
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.28125,2058
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.29062499999999997,2059
Energy,TRNS,TFR:TRNS:SHIFT_MODE_PASSENGER,TRNS: Mode shift passenger vehicles to others,Missing,Fraction of passenger demand shifted from light-duty road PKMT to other forms (default is human powered and light-weight mobility). Additional mode shifts can be explored through a dictionary.,13,0.0,0.3,2060
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2015
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2016
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2017
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2018
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2019
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2020
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2021
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2022
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2023
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2024
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2025
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2026
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2027
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0,2028
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0046875,2029
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.009375,2030
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.014062499999999999,2031
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.01875,2032
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0234375,2033
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.028124999999999997,2034
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0328125,2035
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0375,2036
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.042187499999999996,2037
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.046875,2038
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0515625,2039
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.056249999999999994,2040
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0609375,2041
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.065625,2042
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0703125,2043
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.075,2044
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0796875,2045
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.08437499999999999,2046
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0890625,2047
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.09375,2048
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.0984375,2049
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.103125,2050
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.10781249999999999,2051
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.11249999999999999,2052
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.1171875,2053
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.121875,2054
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.1265625,2055
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.13125,2056
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.1359375,2057
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.140625,2058
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.14531249999999998,2059
Circular Economy,WASO,TFR:WASO:DEC_CONSUMER_FOOD_WASTE,WASO: Consumer food waste reduction,Reduce the amount of food waste generated per capita,Fractional reduction in per capita food waste generated relative to final time period,13,0.0,0.15,2060
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2015
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2016
Circular Economy,WASO,TFR:WASO:INC_ENERGY_FROM_INCINERATION,WASO: Incineration for energy production,Missing,Target minmum fraction of waste that is incinerated for energy.,13,0.0,0.0,2017
