sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_1,year
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.8228571428571428,2057
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.8485714285714285,2058
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.8742857142857143,2059
AFOLU,LSMM,TFR:LSMM:INC_CAPTURE_BIOGAS,LSMM: Increase biogas capture at anaerobic decomposition facilities,Increase the fraction of biogas that is captured at manure treated at anaerobic livestock manure treatment facilities,Target minimum fraction of biogas that is captured from manure management facilities with anaerobic decomposition (including lagoons),0.0,0.9,2060
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2015
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2016
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2017
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2018
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2019
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2020
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2021
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2022
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2023
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2024
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.0,2025
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.027142857142857142,2026
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.054285714285714284,2027
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.08142857142857142,2028
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.10857142857142857,2029
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.1357142857142857,2030
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.16285714285714284,2031
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.19,2032
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.21714285714285714,2033
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.24428571428571424,2034
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.2714285714285714,2035
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.29857142857142854,2036
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.3257142857142857,2037
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.35285714285714287,2038
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.38,2039
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.4071428571428571,2040
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.4342857142857143,2041
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.4614285714285714,2042
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.4885714285714285,2043
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.5157142857142857,2044
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.5428571428571428,2045
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.57,2046
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.5971428571428571,2047
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.6242857142857142,2048
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.6514285714285714,2049
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.6785714285714286,2050
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.7057142857142857,2051
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.7328571428571429,2052
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.76,2053
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.7871428571428571,2054
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.8142857142857142,2055
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.8414285714285713,2056
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.8685714285714285,2057
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.8957142857142857,2058
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.9228571428571428,2059
AFOLU,LSMM,TFR:LSMM:INC_MANAGEMENT_CATTLE_PIGS,LSMM: Improve manure management for cattle and pigs," | 95% of manure from cattle (dairy and non-dairy) and pigs is treated. Under default conditions, the manure treated is sent to the following pathways:
 |    37.5% to Anaerobic Digestion
 |    12.5% to Composting
 |    25.0% to Daily Spread
 |    12.5% to Deep Bedding
 |    12.5% to Solid Storage",Fractions of cattle and pig manure managed by each LSMM management pathway. Can specify any target pathway.  ,0.0,0.95,2060
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2015
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2016
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2017
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2018
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2019
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2020
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2021
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2022
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2023
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2024
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.0,2025
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.02857142857142857,2026
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.05714285714285714,2027
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.08571428571428572,2028
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.11428571428571428,2029
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.14285714285714285,2030
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.17142857142857143,2031
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.2,2032
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.22857142857142856,2033
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.2571428571428571,2034
AFOLU,LVST,TFR:LVST:DEC_EXPORTS,LVST: Decrease exports,Decrease exports of livestock and livestock products by 50% (relative to final time period),Fractional reduction in livestock exports,0.0,0.2857142857142857,2035
